num_bem_pat;num_seq_bem_pat;;CONCILIA«√O;;cod_cta_pat;Custo;Depreci;DescriÁ„o Conta;DescriÁ„o;Data Aquis;Data Calc;Estab;Desc. Estabelecimento;Plaqueta;LocalizaÁ„o;Centro Custo;Un Neg;Data Saldo;Plano CCusto; Valor Imobilizado ; Valor Depreciado ; Valor Amortizado ; Valor Liquido ;Quantidade
3786;0;37860;;37860;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA PARA MICRO COM TAMPO REV;30/06/1996;30/06/1996;19;Mairinque / SP;3786;MAIRINQUE;1160;0;01/04/2015;TORT2007;87,9;87,9;0;0;1
3787;0;37870;;37870;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1997;30/06/1997;19;Mairinque / SP;3787;MAIRINQUE;1160;0;01/03/2015;TORT2007;251,15;251,15;0;0;1
3788;0;37880;;37880;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA REVESTIDA EM LAMINADO ME;30/06/2000;30/06/2000;19;Mairinque / SP;3788;MAIRINQUE;1160;0;01/05/2015;TORT2007;224,98;224,98;0;0;1
3789;0;37890;;37890;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1997;30/06/1997;19;Mairinque / SP;3789;MAIRINQUE;1160;0;01/03/2015;TORT2007;217,66;217,66;0;0;1
3790;0;37900;;37900;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA REVESTIDA EM LAMINADO ME;30/06/2000;30/06/2000;19;Mairinque / SP;3790;MAIRINQUE;1160;0;01/05/2015;TORT2007;798,44;798,44;0;0;1
3797;0;37970;;37970;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;NOBREAK FABR. POWERWARE, MODELO PESTIGU;30/06/1997;30/06/1997;19;Mairinque / SP;3797;MAIRINQUE;7224;0;02/01/2006;TORT2007;1347,89;1347,89;0;0;1
3798;0;37980;;37980;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;APARELHO ESTABILIZADOR  ALLEN -BRADLEY,;30/06/1996;30/06/1996;19;Mairinque / SP;3798;INVENTARI.MQ;7224;0;02/01/2006;TORT2007;121,31;121,31;0;0;1
3800;0;38000;;38000;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;CPU SIC COMPUTER COM PROCESSADOR PENTIUM;30/06/2000;30/06/2000;19;Mairinque / SP;3800;INVENTARI.MQ;7224;0;01/04/2007;TORT2007;2579,35;2579,35;0;0;1
3802;1;38021;;38021;132010501;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - ADM;RACK PORTA HUB MAT. ACO INOX C/01 POR 6U;30/06/1997;30/06/1997;19;Mairinque / SP;3802;MAIRINQUE;1120;0;01/01/2010;TORT2007;1078,31;1078,31;0;0;1
3806;0;38060;;38060;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA LAMINADO MELAMINICO  PAR;30/06/1995;30/06/1995;19;Mairinque / SP;3806;MAIRINQUE;1160;0;01/03/2015;TORT2007;100,46;100,46;0;0;1
3807;0;38070;;38070;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA LAMINADO MELAMINICO  PAR;30/06/1995;30/06/1995;19;Mairinque / SP;3807;MAIRINQUE;1160;0;01/03/2015;TORT2007;100,46;100,46;0;0;1
3808;0;38080;;38080;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1995;30/06/1995;19;Mairinque / SP;3808;MAIRINQUE;1160;0;01/03/2015;TORT2007;217,66;217,66;0;0;1
3809;0;38090;;38090;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1995;30/06/1995;19;Mairinque / SP;3809;MAIRINQUE;1160;0;01/03/2015;TORT2007;217,66;217,66;0;0;1
3854;0;38540;;38540;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TANQUE DE TRANSPORTE PNEUMATICO  MISTURA;30/06/1995;30/06/1995;19;Mairinque / SP;3854;MAIRINQUE;7225;0;01/01/2011;TORT2007;10268,52;10268,52;0;0;1
3857;0;38570;;38570;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TANQUE  TRANSPORTE PNEUMATICO  MISTURADO;30/06/1995;30/06/1995;19;Mairinque / SP;3857;MAIRINQUE;7225;0;01/01/2011;TORT2007;13858,92;13858,92;0;0;1
3858;0;38580;;38580;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA PARA IMPRESSORA COM TAMP;30/06/1996;30/06/1996;19;Mairinque / SP;3858;MAIRINQUE;1160;0;01/04/2015;TORT2007;87,9;87,9;0;0;1
3859;0;38590;;38590;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1997;30/06/1997;19;Mairinque / SP;3859;MAIRINQUE;1160;0;01/03/2015;TORT2007;217,66;217,66;0;0;1
3860;0;38600;;38600;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1997;30/06/1997;19;Mairinque / SP;3860;MAIRINQUE;1160;0;01/03/2015;TORT2007;217,66;217,66;0;0;1
3864;0;38640;;38640;132010901;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - ADM;RACK PORTA HUB, MAT. ACO INOX, C/ 01 POR;30/06/2000;30/06/2000;19;Mairinque / SP;3864;MAIRINQUE;1120;0;01/07/2008;TORT2007;640,24;640,24;0;0;1
3865;0;38650;;38650;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;HUB OFFICE CONNECT, FABR. 3 COM,  MODELO;30/06/1999;30/06/1999;19;Mairinque / SP;3865;INVENTARI.MQ;1160;0;01/02/2015;TORT2007;1145,71;1145,71;0;0;1
3867;0;38670;;38670;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA PARA IMPRESSORA COM TAMP;30/06/1996;30/06/1996;19;Mairinque / SP;3867;MAIRINQUE;1160;0;01/04/2015;TORT2007;87,9;87,9;0;0;1
3868;0;38680;;38680;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MAQUINA DE ESCREVER MANUAL FABR. OLIVETT;30/06/1986;30/06/1986;19;Mairinque / SP;3868;MAIRINQUE;1160;0;01/03/2015;TORT2007;257,42;257,42;0;0;1
3869;0;38690;;38690;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MAQUINA DE ESCREVER MANUAL FABR. OLYMPIA;30/06/1986;30/06/1986;19;Mairinque / SP;3869;MAIRINQUE;1160;0;01/03/2015;TORT2007;235,45;235,45;0;0;1
3870;0;38700;;38700;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ARQUIVO DE ACO COM 4 GAVETAS TIPO OFICIO;30/06/1999;30/06/1999;19;Mairinque / SP;3870;MAIRINQUE;1160;0;01/04/2015;TORT2007;188,36;188,36;0;0;1
3872;0;38720;;38720;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ARMARIO EM ACO INOX, COM 2 PORTAS.;30/06/1998;30/06/1998;19;Mairinque / SP;3872;MAIRINQUE;1160;0;01/03/2015;TORT2007;282,54;282,54;0;0;1
3873;0;38730;;38730;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ARMARIO EM ACO INOX, COM 2 PORTAS.;30/06/1998;30/06/1998;19;Mairinque / SP;3873;MAIRINQUE;1160;0;01/03/2015;TORT2007;282,54;282,54;0;0;1
3874;0;38740;;38740;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ESTANTE EM ACO INOX, COM 32 ESCANINHOS,;30/06/1996;30/06/1996;19;Mairinque / SP;3874;MAIRINQUE;1160;0;01/03/2015;TORT2007;366,26;366,26;0;0;1
3875;0;38750;;38750;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;APARELHO RADIO TRANSCEPTOR, FABR. MOTORO;30/06/1999;30/06/1999;19;Mairinque / SP;3875;MAIRINQUE;7231;0;01/11/2006;TORT2007;808,91;808,91;0;0;1
3876;0;38760;;38760;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ESTANTE EM ACO INOX, COM 32 ESCANINHOS,;30/06/1996;30/06/1996;19;Mairinque / SP;3876;MAIRINQUE;1160;0;01/03/2015;TORT2007;366,26;366,26;0;0;1
3877;0;38770;;38770;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ESTANTE EM ACO INOX, COM 32 ESCANINHOS,;30/06/1996;30/06/1996;19;Mairinque / SP;3877;MAIRINQUE;1160;0;01/03/2015;TORT2007;366,26;366,26;0;0;1
3878;0;38780;;38780;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ESTANTE EM ACO INOX, COM 32 ESCANINHOS,;30/06/1996;30/06/1996;19;Mairinque / SP;3878;MAIRINQUE;1160;0;01/03/2015;TORT2007;366,26;366,26;0;0;1
3879;0;38790;;38790;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ESTANTE EM ACO INOX, COM 32 ESCANINHOS,;30/06/1996;30/06/1996;19;Mairinque / SP;3879;MAIRINQUE;1160;0;01/03/2015;TORT2007;366,26;366,26;0;0;1
3888;0;38880;;38880;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRANSFOMADOR TIPO -1026-0540 FABR.WEG 3;30/06/1997;30/06/1997;19;Mairinque / SP;3888;MAIRINQUE;7231;0;01/01/2011;TORT2007;12438,71;12438,71;0;0;1
3889;0;38890;;38890;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRANSFORMADOR FABR.UNIAO LTDA. POTENCIA;30/06/1980;30/06/1980;19;Mairinque / SP;3889;MAIRINQUE;7231;0;01/01/2011;TORT2007;4299,69;4299,69;0;0;1
3890;0;38900;;38900;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRANSFORMADOR TIPO - 3002.8090. FABR. WE;30/06/2000;30/06/2000;19;Mairinque / SP;3890;MAIRINQUE;7231;0;01/08/2016;TORT2007;12438,71;11597,98;0;840,73;1
3896;0;38960;;38960;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;GERADOR DE ILUMINACAO DE EMERGENCIA FABR;30/06/1999;30/06/1999;19;Mairinque / SP;3896;MAIRINQUE;7231;0;01/03/2015;TORT2007;357,56;357,56;0;0;1
3898;0;38980;;38980;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;AGITADOR  MAGNETICO, MODELO MA 089, FABR;30/06/1997;30/06/1997;19;Mairinque / SP;3898;MAIRINQUE;7250;0;01/01/2011;TORT2007;223,47;223,47;0;0;1
3899;0;38990;;38990;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;AGITADOR  MAGNETICO, MODELO MA 089, FABR;30/06/1997;30/06/1997;19;Mairinque / SP;3899;MAIRINQUE;7250;0;01/01/2011;TORT2007;223,47;223,47;0;0;1
3900;0;39000;;39000;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;AGITADOR  MAGNETICO, MODELO MA 089, FABR;30/06/1997;30/06/1997;19;Mairinque / SP;3900;MAIRINQUE;7250;0;01/01/2011;TORT2007;223,47;223,47;0;0;1
3903;0;39030;;39030;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;DISTRIBUIDOR  INTERNO OPTICO 10 PORTAS;30/06/2000;30/06/2000;19;Mairinque / SP;3903;INVENTARI.MQ;7250;0;01/04/2007;TORT2007;1617,47;1617,47;0;0;1
3905;0;39050;;39050;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;MESA DE MADEIRA REVESTIDA EM CEREJEIRA;30/06/1996;30/06/1996;19;Mairinque / SP;3905;MAIRINQUE;3111;0;02/01/2006;TORT2007;413,35;413,35;0;0;1
3906;0;39060;;39060;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;MESA DE MADEIRA REVETIDA EM LAMINADO MEL;30/06/1998;30/06/1998;19;Mairinque / SP;3906;MAIRINQUE;3111;0;01/04/2006;TORT2007;101,5;101,5;0;0;1
3907;0;39070;;39070;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;MESA DE MADEIRA REVESTIDO EM CEREJEIRA;30/06/1997;30/06/1997;19;Mairinque / SP;3907;MAIRINQUE;3111;0;02/01/2006;TORT2007;251,15;251,15;0;0;1
3908;0;39080;;39080;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA DE MADEIRA COM ASSENTO E EN;30/06/1998;30/06/1998;19;Mairinque / SP;3908;MAIRINQUE;3111;0;01/04/2006;TORT2007;238,59;238,59;0;0;1
3909;0;39090;;39090;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/06/1997;30/06/1997;19;Mairinque / SP;3909;MAIRINQUE;3111;0;02/01/2006;TORT2007;15,69;15,69;0;0;1
3910;0;39100;;39100;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1997;30/06/1997;19;Mairinque / SP;3910;MAIRINQUE;3111;0;02/01/2006;TORT2007;399,74;399,74;0;0;1
3913;0;39130;;39130;132010506;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - COML.;CPU OPTIMA H 800 COM PROCESSADOR PENTIUM;30/06/2001;30/06/2001;19;Mairinque / SP;3913;MAIRINQUE;3111;0;01/03/2008;TORT2007;3253,29;3253,29;0;0;1
3914;0;39140;;39140;132010506;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - COML.;IMPRESSORA FABR. EPSON, MODELO   F X -88;30/06/1997;30/06/1997;19;Mairinque / SP;3914;MAIRINQUE;3111;0;02/01/2006;TORT2007;512,2;512,2;0;0;1
3916;0;39160;;39160;132010904;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - COML.;APARELHO RADIO TRANSCEPTOR, FABR. MOTORO;30/06/1999;30/06/1999;19;Mairinque / SP;3916;MAIRINQUE;3111;0;01/11/2006;TORT2007;808,91;808,91;0;0;1
3918;0;39180;;39180;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BANCADA EM ACO INOX, C/ 01 PRATELEIRA, 0;30/06/1997;30/06/1997;19;Mairinque / SP;3918;MAIRINQUE;7231;0;01/01/2011;TORT2007;260,12;260,12;0;0;1
3919;0;39190;;39190;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;MORSA, FAB. SOMAR, NÂ 4.;30/06/1996;30/06/1996;19;Mairinque / SP;3919;MAIRINQUE;7231;0;01/01/2011;TORT2007;53,63;53,63;0;0;1
3920;0;39200;;39200;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TORQUIMETRO, FAB. SOMAR, NÂ 3.;30/06/1996;30/06/1996;19;Mairinque / SP;3920;MAIRINQUE;7231;0;01/01/2011;TORT2007;775,46;775,46;0;0;1
3922;0;39220;;39220;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;GUINDASTE, FAB. EXAFAM, MOD. MV1 CAP. 50;30/06/1998;30/06/1998;19;Mairinque / SP;3922;MAIRINQUE;7222;0;01/01/2011;TORT2007;670,43;670,43;0;0;1
3923;0;39230;;39230;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BOMBA, FAB. KSB, MOD. 20 - 120C, HP 0,85;30/06/1996;30/06/1996;19;Mairinque / SP;3923;MAIRINQUE;7222;0;01/01/2011;TORT2007;1117,38;1117,38;0;0;1
3924;0;39240;;39240;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;GUINDASTE, FAB. EXAFAM, MOD. MV1 CAP. 50;30/06/1999;30/06/1999;19;Mairinque / SP;3924;MAIRINQUE;7222;0;01/03/2015;TORT2007;670,43;670,43;0;0;1
3925;0;39250;;39250;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BOMBA, FAB. KSB, MOD. 20 - 120C, C/ ACIO;30/06/1998;30/06/1998;19;Mairinque / SP;3925;MAIRINQUE;7222;0;01/01/2011;TORT2007;1117,38;1117,38;0;0;1
3931;0;39310;;39310;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CARRINHO C/ CACAMBA, MAT. ACO INOX, DIM.;30/06/1998;30/06/1998;19;Mairinque / SP;3931;MAIRINQUE;7222;0;01/01/2011;TORT2007;536,34;536,34;0;0;1
3932;0;39320;;39320;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PLATAFORMA, MAT. ACO INOX, C/ 0;30/06/1999;30/06/1999;19;Mairinque / SP;3932;MAIRINQUE;7222;0;01/03/2015;TORT2007;268,17;268,17;0;0;1
3933;0;39330;;39330;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PLATAFORMA, MAT. ACO INOX, C/ 0;30/06/1999;30/06/1999;19;Mairinque / SP;3933;MAIRINQUE;7222;0;01/03/2015;TORT2007;268,17;268,17;0;0;1
3934;0;39340;;39340;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;GUINDASTE, FAB. AIRSTREAM, MOD. AUTO CUR;30/06/2000;30/06/2000;19;Mairinque / SP;3934;MAIRINQUE;7222;0;01/01/2012;TORT2007;1117,38;1117,38;0;0;1
3935;0;39350;;39350;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CONTROLADOR DE DADOS RCJ, FAB. EXAFAM, C;30/06/2000;30/06/2000;19;Mairinque / SP;3935;MAIRINQUE;7222;0;01/01/2012;TORT2007;1340,86;1340,86;0;0;1
3936;0;39360;;39360;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CONTROLADOR DE DADOS EGC, FAB. EXAFAM, C;30/06/2000;30/06/2000;19;Mairinque / SP;3936;MAIRINQUE;7222;0;01/01/2012;TORT2007;1340,86;1340,86;0;0;1
3937;0;39370;;39370;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;SISTEMA AQUECEDOR PURA FIRE, FAB. AIRSTR;30/06/2000;30/06/2000;19;Mairinque / SP;3937;MAIRINQUE;7222;0;01/01/2016;TORT2007;30740,95;30740,95;0;0;1
3938;0;39380;;39380;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;SISTEMA AQUECEDOR PURA FIRE, FAB. AIRSTR;30/06/2000;30/06/2000;19;Mairinque / SP;3938;MAIRINQUE;7222;0;01/01/2016;TORT2007;30740,95;30740,95;0;0;1
3941;0;39410;;39410;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA ELETRONICA, FAB. FILIZOLA, MOD.;30/06/1998;30/06/1998;19;Mairinque / SP;3941;MAIRINQUE;7222;0;01/01/2011;TORT2007;648,97;648,97;0;0;1
3942;0;39420;;39420;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/06/1996;30/06/1996;19;Mairinque / SP;3942;MAIRINQUE;7222;0;02/01/2006;TORT2007;372,53;372,53;0;0;1
3943;0;39430;;39430;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/06/1996;30/06/1996;19;Mairinque / SP;3943;MAIRINQUE;7222;0;02/01/2006;TORT2007;156,96;156,96;0;0;1
3944;0;39440;;39440;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE MADEIRA COM ASSENTO E EN;30/06/1998;30/06/1998;19;Mairinque / SP;3944;MAIRINQUE;7222;0;01/04/2006;TORT2007;238,59;238,59;0;0;1
3945;0;39450;;39450;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE MADEIRA COM ASSENTO E EN;30/06/1998;30/06/1998;19;Mairinque / SP;3945;MAIRINQUE;7222;0;01/04/2006;TORT2007;238,59;238,59;0;0;1
3948;0;39480;;39480;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA PRECISSAO, FABR. FRIZOLA, MODELO;30/06/1997;30/06/1997;19;Mairinque / SP;3948;MAIRINQUE;7225;0;01/01/2011;TORT2007;1340,86;1340,86;0;0;1
3952;0;39520;;39520;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TALHA ELETRICA CAPACIDADE 3 TONELADA  FA;30/06/1998;30/06/1998;19;Mairinque / SP;3952;MAIRINQUE;7225;0;01/01/2011;TORT2007;4022,58;4022,58;0;0;1
3953;0;39530;;39530;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TALHA ELETRICA CAPACIDADE 3 TONELADA  FA;30/06/1998;30/06/1998;19;Mairinque / SP;3953;MAIRINQUE;7225;0;01/01/2011;TORT2007;4022,58;4022,58;0;0;1
3954;0;39540;;39540;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;QUEIMADOR RAY BURNERS PAINEL DE CONTROLE;30/06/1999;30/06/1999;19;Mairinque / SP;102370;MAIRINQUE;7222;0;01/01/2015;TORT2007;8409,87;8409,87;0;0;1
3962;0;39620;;39620;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TALHA ELETRICA FABR.VASTEC CAPACIDADE 3;30/06/1998;30/06/1998;19;Mairinque / SP;3962;MAIRINQUE;7225;0;01/01/2011;TORT2007;4022,58;4022,58;0;0;1
3969;0;39690;;39690;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;BEBEDOURO IBBL TIPO RESERVATORIO PLASTIC;30/06/1998;30/06/1998;19;Mairinque / SP;3969;MAIRINQUE;1160;0;01/05/2015;TORT2007;281,49;281,49;0;0;1
3970;0;39700;;39700;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/06/1995;30/06/1995;19;Mairinque / SP;3970;MAIRINQUE;1160;0;01/04/2015;TORT2007;1333,18;1333,18;0;0;1
3975;0;39750;;39750;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/06/1995;30/06/1995;19;Mairinque / SP;3975;MAIRINQUE;1160;0;01/03/2015;TORT2007;217,66;217,66;0;0;1
3976;0;39760;;39760;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA REVESTIDA EM COURVIM COM ES;30/06/1995;30/06/1995;19;Mairinque / SP;3976;MAIRINQUE;1160;0;01/03/2015;TORT2007;171,61;171,61;0;0;1
3984;0;39840;;39840;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;NOBREAK, FABR. POWER WARE, MODELO  PREST;30/06/1995;30/06/1995;19;Mairinque / SP;3984;MAIRINQUE;1160;0;01/02/2015;TORT2007;1994,88;1994,88;0;0;1
3985;0;39850;;39850;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;NOBREAK, FABR. POWER WARE, MODELO  PREST;30/06/1995;30/06/1995;19;Mairinque / SP;3985;MAIRINQUE;1160;0;01/02/2015;TORT2007;1347,89;1347,89;0;0;1
3986;0;39860;;39860;132010502;1.3.2.01.05;1.3.2.05.04;EQUIPAMENTOS C.P.D. - PROD;NOBREAK, FABR. POWER WARE, MODELO  PREST;30/06/1995;30/06/1995;19;Mairinque / SP;3986;MAIRINQUE;1160;0;01/02/2015;TORT2007;1347,89;1347,89;0;0;1
3991;0;39910;;39910;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ARMARIO EM MADEIRA, REVESTIDO LAMINADO M;30/06/1995;30/06/1995;19;Mairinque / SP;3991;MAIRINQUE;1160;0;01/03/2015;TORT2007;1316,44;1316,44;0;0;1
4003;0;40030;;40030;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;ARMARIO EM MADEIRA, REVESTIDO LAMINADO M;30/06/1997;30/06/1997;19;Mairinque / SP;4003;MAIRINQUE;7222;0;02/01/2006;TORT2007;421,72;421,72;0;0;1
4004;0;40040;;40040;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA ELETRONICA, FAB. FILIZOLA, MOD.;30/06/1998;30/06/1998;19;Mairinque / SP;4004;MAIRINQUE;7222;0;01/01/2011;TORT2007;648,97;648,97;0;0;1
4005;0;40050;;40050;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA ELETRONICA, FAB. FILIZOLA, MOD.;30/06/1998;30/06/1998;19;Mairinque / SP;4005;MAIRINQUE;7222;0;01/01/2011;TORT2007;648,97;648,97;0;0;1
4006;0;40060;;40060;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;APARELHO DE MEDIDA DE UNIDADE HAUGH, FAB;30/06/1999;30/06/1999;19;Mairinque / SP;4006;MAIRINQUE;7222;0;01/01/2015;TORT2007;1564,33;1564,33;0;0;1
4009;0;40090;;40090;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/06/1997;30/06/1997;19;Mairinque / SP;4009;MAIRINQUE;7222;0;02/01/2006;TORT2007;15,69;15,69;0;0;1
4011;0;40110;;40110;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;APARELHO RADIO TRANSCEPTOR, FABR. MOTORO;30/06/1999;30/06/1999;19;Mairinque / SP;4011;MAIRINQUE;7222;0;01/11/2006;TORT2007;1046,45;1046,45;0;0;1
